,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
1814,1231284,9,81781,9983745,,,,,814,[],1256,kill,weapon,Vandal,0.23017504,0.335236984,0.565412024,286,79010
1971,1231284,9,81781,9983745,,,,,814,[],1256,kill,weapon,Vandal,0.23017504,0.335236984,0.565412024,286,79011
3738,1229915,13,63772,9974018,,9974020,,,750,[],4077,kill,weapon,Classic,0.230004273,0.271858501,0.501862774,224,78748
3953,1229915,13,63772,9974018,,9974020,,,750,[],4077,kill,weapon,Classic,0.230004273,0.271858501,0.501862774,224,78749
3164,1230193,5,30904,9976019,,9976024,,,2011,[],2423,kill,weapon,Phantom,0.229885652,0.529080049,0.758965701,1625,78840
3337,1230193,5,30904,9976019,,9976024,,,2011,[],2423,kill,weapon,Phantom,0.229885652,0.529080049,0.758965701,1625,78841
3510,1230193,5,30904,9976019,,9976024,,,2011,[],2423,kill,weapon,Phantom,0.229885652,0.529080049,0.758965701,1625,78842
248,1236866,29,18843,10023141,,10023140,,,6037,[],398,kill,weapon,Vandal,0.229268023,0.502332145,0.731600168,6344,79333
511,1236866,29,18843,10023141,,10023140,,,6037,[],398,kill,weapon,Vandal,0.229268023,0.502332145,0.731600168,6344,79334
774,1236866,29,18843,10023141,,10023140,,,6037,[],398,kill,weapon,Vandal,0.229268023,0.502332145,0.731600168,6344,79335
1037,1236866,29,18843,10023141,,10023140,,,6037,[],398,kill,weapon,Vandal,0.229268023,0.502332145,0.731600168,6344,79336
2767,1230287,18,90226,9976674,,,,,3062,[],1256,kill,weapon,Phantom,0.229240234,0.391229427,0.62046966,603,78938
2943,1230287,18,90226,9976674,,,,,3062,[],1256,kill,weapon,Phantom,0.229240234,0.391229427,0.62046966,603,78939
3119,1230287,18,90226,9976674,,,,,3062,[],1256,kill,weapon,Phantom,0.229240234,0.391229427,0.62046966,603,78940
4819,1226574,13,92484,9950112,,,,,2483,"[{'assistId': 3622375, 'assistantId': 2841, 'damage': 52}]",1919,kill,weapon,Ghost,0.228941155,0.298084205,0.06914305,15,77106
5116,1226574,13,92484,9950112,,,,,2483,"[{'assistId': 3622375, 'assistantId': 2841, 'damage': 52}]",1919,kill,weapon,Ghost,0.228941155,0.298084205,0.06914305,15,77107
5413,1226574,13,92484,9950112,,,,,2483,"[{'assistId': 3622375, 'assistantId': 2841, 'damage': 52}]",1919,kill,weapon,Ghost,0.228941155,0.298084205,0.06914305,15,77108
219,1236862,25,102737,10023117,,,,,2483,[],4748,kill,weapon,Vandal,0.228897849,0.23130348,0.00240563,6344,79333
482,1236862,25,102737,10023117,,,,,2483,[],4748,kill,weapon,Vandal,0.228897849,0.23130348,0.00240563,6344,79334
745,1236862,25,102737,10023117,,,,,2483,[],4748,kill,weapon,Vandal,0.228897849,0.23130348,0.00240563,6344,79335
1008,1236862,25,102737,10023117,,,,,2483,[],4748,kill,weapon,Vandal,0.228897849,0.23130348,0.00240563,6344,79336
5665,1227692,9,18116,9958217,,,,,4748,[],2716,kill,weapon,Operator,0.228846951,0.483489234,0.254642283,6426,78781
5835,1227692,9,18116,9958217,,,,,4748,[],2716,kill,weapon,Operator,0.228846951,0.483489234,0.254642283,6426,78782
6005,1227692,9,18116,9958217,,,,,4748,[],2716,kill,weapon,Operator,0.228846951,0.483489234,0.254642283,6426,78783
77,1236846,9,67496,10023019,,,,,4746,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398,kill,weapon,Vandal,0.228791238,0.510671326,0.739462564,6344,79333
340,1236846,9,67496,10023019,,,,,4746,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398,kill,weapon,Vandal,0.228791238,0.510671326,0.739462564,6344,79334
603,1236846,9,67496,10023019,,,,,4746,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398,kill,weapon,Vandal,0.228791238,0.510671326,0.739462564,6344,79335
866,1236846,9,67496,10023019,,,,,4746,"[{'assistId': 3650745, 'assistantId': 2895, 'damage': 0}]",398,kill,weapon,Vandal,0.228791238,0.510671326,0.739462564,6344,79336
3808,1229923,21,8328,9974075,,,,,4072,[],1690,kill,weapon,Vandal,0.228649147,0.524873343,0.296224195,224,78748
4023,1229923,21,8328,9974075,,,,,4072,[],1690,kill,weapon,Vandal,0.228649147,0.524873343,0.296224195,224,78749
4158,1229100,10,89252,9968218,,9968214,,,1012,"[{'assistId': 3629373, 'assistantId': 269, 'damage': 71}]",582,kill,ability,Snake Bite,0.227912767,0.853367427,0.62545466,286,78837
4476,1229100,10,89252,9968218,,9968214,,,1012,"[{'assistId': 3629373, 'assistantId': 269, 'damage': 71}]",582,kill,ability,Snake Bite,0.227912767,0.853367427,0.62545466,286,78838
120,1236851,14,34792,10023047,,,,,2483,[],4746,kill,weapon,Classic,0.227650026,0.25928943,0.486939456,6426,79333
383,1236851,14,34792,10023047,,,,,2483,[],4746,kill,weapon,Classic,0.227650026,0.25928943,0.486939456,6426,79334
646,1236851,14,34792,10023047,,,,,2483,[],4746,kill,weapon,Classic,0.227650026,0.25928943,0.486939456,6426,79335
909,1236851,14,34792,10023047,,,,,2483,[],4746,kill,weapon,Classic,0.227650026,0.25928943,0.486939456,6426,79336
2224,1231401,20,15144,9984586,,,,,10211,[],2483,kill,ability,Tour de Force,0.227433375,0.687703618,0.915136994,224,79016
2405,1231401,20,15144,9984586,,,,,10211,[],2483,kill,ability,Tour de Force,0.227433375,0.687703618,0.915136994,224,79017
2586,1231401,20,15144,9984586,,,,,10211,[],2483,kill,ability,Tour de Force,0.227433375,0.687703618,0.915136994,224,79018
21,1236840,3,15189,10022977,,,,,4746,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398,kill,weapon,Vandal,0.227289747,0.524909447,0.752199194,6344,79333
284,1236840,3,15189,10022977,,,,,4746,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398,kill,weapon,Vandal,0.227289747,0.524909447,0.752199194,6344,79334
547,1236840,3,15189,10022977,,,,,4746,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398,kill,weapon,Vandal,0.227289747,0.524909447,0.752199194,6344,79335
810,1236840,3,15189,10022977,,,,,4746,"[{'assistId': 3650733, 'assistantId': 2294, 'damage': 0}]",398,kill,weapon,Vandal,0.227289747,0.524909447,0.752199194,6344,79336
3125,1230189,1,54552,9975988,,,,,14543,[],6038,kill,weapon,Ghost,0.227274977,0.506849318,0.734124295,1625,78840
3298,1230189,1,54552,9975988,,,,,14543,[],6038,kill,weapon,Ghost,0.227274977,0.506849318,0.734124295,1625,78841
3471,1230189,1,54552,9975988,,,,,14543,[],6038,kill,weapon,Ghost,0.227274977,0.506849318,0.734124295,1625,78842
255,1236867,30,21185,10023150,,,,,2895,[],3211,kill,weapon,Vandal,0.226243333,0.742025448,0.515782115,6426,79333
518,1236867,30,21185,10023150,,,,,2895,[],3211,kill,weapon,Vandal,0.226243333,0.742025448,0.515782115,6426,79334
781,1236867,30,21185,10023150,,,,,2895,[],3211,kill,weapon,Vandal,0.226243333,0.742025448,0.515782115,6426,79335
1044,1236867,30,21185,10023150,,,,,2895,[],3211,kill,weapon,Vandal,0.226243333,0.742025448,0.515782115,6426,79336
56,1236843,6,79357,10022998,,,,,6037,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.226147817,0.671144808,0.897292625,6344,79333
319,1236843,6,79357,10022998,,,,,6037,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.226147817,0.671144808,0.897292625,6344,79334
582,1236843,6,79357,10022998,,,,,6037,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.226147817,0.671144808,0.897292625,6344,79335
845,1236843,6,79357,10022998,,,,,6037,"[{'assistId': 3650742, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.226147817,0.671144808,0.897292625,6344,79336
1160,1235726,15,24682,10015152,,,,,3211,[],1550,kill,weapon,Spectre,0.225934821,0.431867519,0.65780234,6426,79338
1297,1235726,15,24682,10015152,,,,,3211,[],1550,kill,weapon,Spectre,0.225934821,0.431867519,0.65780234,6426,79339
1434,1235726,15,24682,10015152,,,,,3211,[],1550,kill,weapon,Spectre,0.225934821,0.431867519,0.65780234,6426,79340
1571,1235726,15,24682,10015152,,,,,3211,[],1550,kill,weapon,Spectre,0.225934821,0.431867519,0.65780234,6426,79341
1708,1235726,15,24682,10015152,,,,,3211,[],1550,kill,weapon,Spectre,0.225934821,0.431867519,0.65780234,6426,79342
2194,1231398,17,59981,9984554,,,,,1690,"[{'assistId': 3635896, 'assistantId': 2056, 'damage': 0}]",3211,kill,weapon,Phantom,0.225895895,0.486342465,0.712238361,224,79016
2375,1231398,17,59981,9984554,,,,,1690,"[{'assistId': 3635896, 'assistantId': 2056, 'damage': 0}]",3211,kill,weapon,Phantom,0.225895895,0.486342465,0.712238361,224,79017
2556,1231398,17,59981,9984554,,,,,1690,"[{'assistId': 3635896, 'assistantId': 2056, 'damage': 0}]",3211,kill,weapon,Phantom,0.225895895,0.486342465,0.712238361,224,79018
2661,1230277,8,18506,9976597,,,,,1256,[],1802,kill,weapon,Vandal,0.2258531,0.293063803,0.518916904,17,78938
2837,1230277,8,18506,9976597,,,,,1256,[],1802,kill,weapon,Vandal,0.2258531,0.293063803,0.518916904,17,78939
3013,1230277,8,18506,9976597,,,,,1256,[],1802,kill,weapon,Vandal,0.2258531,0.293063803,0.518916904,17,78940
4127,1229097,7,16104,9968194,9968199,,,,1550,"[{'assistId': 3629363, 'assistantId': 814, 'damage': 0}]",763,kill,ability,Tour de Force,0.22580224,0.504154603,0.729956843,286,78837
4445,1229097,7,16104,9968194,9968199,,,,1550,"[{'assistId': 3629363, 'assistantId': 814, 'damage': 0}]",763,kill,ability,Tour de Force,0.22580224,0.504154603,0.729956843,286,78838
3252,1230204,16,30512,9976084,,,,,2011,"[{'assistId': 3632496, 'assistantId': 76, 'damage': 60}]",2752,kill,weapon,Marshal,0.225581331,0.487362061,0.26178073,1264,78840
3425,1230204,16,30512,9976084,,,,,2011,"[{'assistId': 3632496, 'assistantId': 76, 'damage': 60}]",2752,kill,weapon,Marshal,0.225581331,0.487362061,0.26178073,1264,78841
3598,1230204,16,30512,9976084,,,,,2011,"[{'assistId': 3632496, 'assistantId': 76, 'damage': 60}]",2752,kill,weapon,Marshal,0.225581331,0.487362061,0.26178073,1264,78842
2079,1231386,5,6642,9984463,,,,,17788,"[{'assistId': 3635859, 'assistantId': 2056, 'damage': 89}]",2716,kill,weapon,Phantom,0.225493619,0.496754778,0.271261159,6426,79016
2260,1231386,5,6642,9984463,,,,,17788,"[{'assistId': 3635859, 'assistantId': 2056, 'damage': 89}]",2716,kill,weapon,Phantom,0.225493619,0.496754778,0.271261159,6426,79017
2441,1231386,5,6642,9984463,,,,,17788,"[{'assistId': 3635859, 'assistantId': 2056, 'damage': 89}]",2716,kill,weapon,Phantom,0.225493619,0.496754778,0.271261159,6426,79018
3737,1229915,13,62501,9974020,9974018,,,,4077,"[{'assistId': 3631693, 'assistantId': 14484, 'damage': 18}]",17788,kill,weapon,Frenzy,0.225480739,0.49733924,0.271858501,224,78748
3952,1229915,13,62501,9974020,9974018,,,,4077,"[{'assistId': 3631693, 'assistantId': 14484, 'damage': 18}]",17788,kill,weapon,Frenzy,0.225480739,0.49733924,0.271858501,224,78749
4964,1226591,30,20976,9950226,9950224,9950228,,,2841,[],3363,kill,weapon,Vandal,0.225264308,0.791021166,0.565756858,15,77106
5261,1226591,30,20976,9950226,9950224,9950228,,,2841,[],3363,kill,weapon,Vandal,0.225264308,0.791021166,0.565756858,15,77107
5558,1226591,30,20976,9950226,9950224,9950228,,,2841,[],3363,kill,weapon,Vandal,0.225264308,0.791021166,0.565756858,15,77108
3139,1230190,2,57177,9976000,,,,,14543,[],6038,kill,weapon,Vandal,0.225233652,0.558626179,0.783859831,1625,78840
3312,1230190,2,57177,9976000,,,,,14543,[],6038,kill,weapon,Vandal,0.225233652,0.558626179,0.783859831,1625,78841
3485,1230190,2,57177,9976000,,,,,14543,[],6038,kill,weapon,Vandal,0.225233652,0.558626179,0.783859831,1625,78842
4298,1229115,25,90520,9968327,,,,,1550,[],763,kill,weapon,Phantom,0.225099627,0.489104963,0.71420459,286,78837
4616,1229115,25,90520,9968327,,,,,1550,[],763,kill,weapon,Phantom,0.225099627,0.489104963,0.71420459,286,78838
4963,1226591,30,20882,9950228,9950226,,,,3363,[],398,kill,weapon,Vandal,0.224802362,0.566218804,0.791021166,15,77106
5260,1226591,30,20882,9950228,9950226,,,,3363,[],398,kill,weapon,Vandal,0.224802362,0.566218804,0.791021166,15,77107
5557,1226591,30,20882,9950228,9950226,,,,3363,[],398,kill,weapon,Vandal,0.224802362,0.566218804,0.791021166,15,77108
1109,1235719,8,63447,10015115,10015109,,,,1251,[],2483,kill,weapon,Phantom,0.224744796,0.292723152,0.517467948,286,79338
1246,1235719,8,63447,10015115,10015109,,,,1251,[],2483,kill,weapon,Phantom,0.224744796,0.292723152,0.517467948,286,79339
1383,1235719,8,63447,10015115,10015109,,,,1251,[],2483,kill,weapon,Phantom,0.224744796,0.292723152,0.517467948,286,79340
1520,1235719,8,63447,10015115,10015109,,,,1251,[],2483,kill,weapon,Phantom,0.224744796,0.292723152,0.517467948,286,79341
1657,1235719,8,63447,10015115,10015109,,,,1251,[],2483,kill,weapon,Phantom,0.224744796,0.292723152,0.517467948,286,79342
3793,1229920,18,102266,9974055,,,,,17788,[],4070,kill,weapon,Phantom,0.224729048,0.224729048,0,224,78748
4008,1229920,18,102266,9974055,,,,,17788,[],4070,kill,weapon,Phantom,0.224729048,0.224729048,0,224,78749
254,1236867,30,18957,10023146,,,,,2841,[],4748,kill,weapon,Vandal,0.224660625,0.517364823,0.742025448,6426,79333
517,1236867,30,18957,10023146,,,,,2841,[],4748,kill,weapon,Vandal,0.224660625,0.517364823,0.742025448,6426,79334
780,1236867,30,18957,10023146,,,,,2841,[],4748,kill,weapon,Vandal,0.224660625,0.517364823,0.742025448,6426,79335
1043,1236867,30,18957,10023146,,,,,2841,[],4748,kill,weapon,Vandal,0.224660625,0.517364823,0.742025448,6426,79336
5749,1227702,19,48938,9958283,,,,,2895,"[{'assistId': 3625411, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.22464263,0.457541229,0.682183859,6344,78781
5919,1227702,19,48938,9958283,,,,,2895,"[{'assistId': 3625411, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.22464263,0.457541229,0.682183859,6344,78782
6089,1227702,19,48938,9958283,,,,,2895,"[{'assistId': 3625411, 'assistantId': 2294, 'damage': 0}]",3211,kill,weapon,Vandal,0.22464263,0.457541229,0.682183859,6344,78783
55,1236843,6,60178,10023000,,,,,2294,[],398,kill,weapon,Vandal,0.224592268,0.460951662,0.68554393,6344,79333
318,1236843,6,60178,10023000,,,,,2294,[],398,kill,weapon,Vandal,0.224592268,0.460951662,0.68554393,6344,79334
581,1236843,6,60178,10023000,,,,,2294,[],398,kill,weapon,Vandal,0.224592268,0.460951662,0.68554393,6344,79335
844,1236843,6,60178,10023000,,,,,2294,[],398,kill,weapon,Vandal,0.224592268,0.460951662,0.68554393,6344,79336
2695,1230280,11,23975,9976617,,,,,494,[],2359,kill,weapon,Vandal,0.224455808,0.769737162,0.545281354,17,78938
2871,1230280,11,23975,9976617,,,,,494,[],2359,kill,weapon,Vandal,0.224455808,0.769737162,0.545281354,17,78939
3047,1230280,11,23975,9976617,,,,,494,[],2359,kill,weapon,Vandal,0.224455808,0.769737162,0.545281354,17,78940
4206,1229106,16,27437,9968261,9968262,,,,452,[],2354,kill,weapon,Phantom,0.224437342,0.728448327,0.504010985,305,78837
4524,1229106,16,27437,9968261,9968262,,,,452,[],2354,kill,weapon,Phantom,0.224437342,0.728448327,0.504010985,305,78838
5726,1227699,16,19947,9958267,,9958266,,,4748,[],2716,kill,weapon,Sheriff,0.224208867,0.14769792,0.371906787,6344,78781
5896,1227699,16,19947,9958267,,9958266,,,4748,[],2716,kill,weapon,Sheriff,0.224208867,0.14769792,0.371906787,6344,78782
6066,1227699,16,19947,9958267,,9958266,,,4748,[],2716,kill,weapon,Sheriff,0.224208867,0.14769792,0.371906787,6344,78783
4774,1226569,8,70949,9950079,,,,,3365,[],2716,kill,weapon,Vandal,0.22406412,0.262403819,0.038339699,6426,77106
5071,1226569,8,70949,9950079,,,,,3365,[],2716,kill,weapon,Vandal,0.22406412,0.262403819,0.038339699,6426,77107
5368,1226569,8,70949,9950079,,,,,3365,[],2716,kill,weapon,Vandal,0.22406412,0.262403819,0.038339699,6426,77108
2727,1230283,14,65894,9976647,9976642,9976646,,,1802,"[{'assistId': 3632712, 'assistantId': 3062, 'damage': 0}]",3043,kill,weapon,Vandal,0.223768027,0.320408198,0.544176225,603,78938
2903,1230283,14,65894,9976647,9976642,9976646,,,1802,"[{'assistId': 3632712, 'assistantId': 3062, 'damage': 0}]",3043,kill,weapon,Vandal,0.223768027,0.320408198,0.544176225,603,78939
3079,1230283,14,65894,9976647,9976642,9976646,,,1802,"[{'assistId': 3632712, 'assistantId': 3062, 'damage': 0}]",3043,kill,weapon,Vandal,0.223768027,0.320408198,0.544176225,603,78940
2644,1230275,6,20199,9976580,,9976579,,,2225,[],3346,kill,weapon,Vandal,0.223697839,0.27014187,0.493839709,17,78938
2820,1230275,6,20199,9976580,,9976579,,,2225,[],3346,kill,weapon,Vandal,0.223697839,0.27014187,0.493839709,17,78939
2996,1230275,6,20199,9976580,,9976579,,,2225,[],3346,kill,weapon,Vandal,0.223697839,0.27014187,0.493839709,17,78940
1078,1235715,4,28488,10015088,,,,,2483,"[{'assistId': 3647648, 'assistantId': 2841, 'damage': 73}]",1550,kill,ability,Shock Dart,0.22357856,0.296409995,0.072831435,286,79338
1215,1235715,4,28488,10015088,,,,,2483,"[{'assistId': 3647648, 'assistantId': 2841, 'damage': 73}]",1550,kill,ability,Shock Dart,0.22357856,0.296409995,0.072831435,286,79339
1352,1235715,4,28488,10015088,,,,,2483,"[{'assistId': 3647648, 'assistantId': 2841, 'damage': 73}]",1550,kill,ability,Shock Dart,0.22357856,0.296409995,0.072831435,286,79340
1489,1235715,4,28488,10015088,,,,,2483,"[{'assistId': 3647648, 'assistantId': 2841, 'damage': 73}]",1550,kill,ability,Shock Dart,0.22357856,0.296409995,0.072831435,286,79341
1626,1235715,4,28488,10015088,,,,,2483,"[{'assistId': 3647648, 'assistantId': 2841, 'damage': 73}]",1550,kill,ability,Shock Dart,0.22357856,0.296409995,0.072831435,286,79342
4816,1226574,13,38740,9950115,,9950114,,,3365,"[{'assistId': 3622377, 'assistantId': 217, 'damage': 30}, {'assistId': 3622378, 'assistantId': 1919, 'damage': 0}]",3211,kill,weapon,Classic,0.223499329,0.270962174,0.494461503,15,77106
5113,1226574,13,38740,9950115,,9950114,,,3365,"[{'assistId': 3622377, 'assistantId': 217, 'damage': 30}, {'assistId': 3622378, 'assistantId': 1919, 'damage': 0}]",3211,kill,weapon,Classic,0.223499329,0.270962174,0.494461503,15,77107
5410,1226574,13,38740,9950115,,9950114,,,3365,"[{'assistId': 3622377, 'assistantId': 217, 'damage': 30}, {'assistId': 3622378, 'assistantId': 1919, 'damage': 0}]",3211,kill,weapon,Classic,0.223499329,0.270962174,0.494461503,15,77108
4290,1229114,24,45349,9968325,,,,,122,[],1251,kill,weapon,Phantom,0.223474805,0.2462673,0.469742105,305,78837
4608,1229114,24,45349,9968325,,,,,122,[],1251,kill,weapon,Phantom,0.223474805,0.2462673,0.469742105,305,78838
3135,1230190,2,19777,9976004,,,,,6038,[],718,kill,weapon,Ghost,0.223344026,0.786852248,0.563508222,1625,78840
3308,1230190,2,19777,9976004,,,,,6038,[],718,kill,weapon,Ghost,0.223344026,0.786852248,0.563508222,1625,78841
3481,1230190,2,19777,9976004,,,,,6038,[],718,kill,weapon,Ghost,0.223344026,0.786852248,0.563508222,1625,78842
4737,1226565,4,70976,9950046,9950048,,,,2716,[],1919,kill,weapon,Vandal,0.223007118,0.656045958,0.879053076,6426,77106
5034,1226565,4,70976,9950046,9950048,,,,2716,[],1919,kill,weapon,Vandal,0.223007118,0.656045958,0.879053076,6426,77107
5331,1226565,4,70976,9950046,9950048,,,,2716,[],1919,kill,weapon,Vandal,0.223007118,0.656045958,0.879053076,6426,77108
2716,1230282,13,29341,9976638,,,,,1802,"[{'assistId': 3632709, 'assistantId': 494, 'damage': 60}]",1256,kill,weapon,Ghost,0.222993762,0.518234069,0.741227832,603,78938
2892,1230282,13,29341,9976638,,,,,1802,"[{'assistId': 3632709, 'assistantId': 494, 'damage': 60}]",1256,kill,weapon,Ghost,0.222993762,0.518234069,0.741227832,603,78939
3068,1230282,13,29341,9976638,,,,,1802,"[{'assistId': 3632709, 'assistantId': 494, 'damage': 60}]",1256,kill,weapon,Ghost,0.222993762,0.518234069,0.741227832,603,78940
4876,1226581,20,38034,9950159,,,,,3365,[],398,kill,weapon,Vandal,0.222716391,0.718390531,0.941106922,15,77106
5173,1226581,20,38034,9950159,,,,,3365,[],398,kill,weapon,Vandal,0.222716391,0.718390531,0.941106922,15,77107
5470,1226581,20,38034,9950159,,,,,3365,[],398,kill,weapon,Vandal,0.222716391,0.718390531,0.941106922,15,77108
4334,1229119,29,71726,9968359,,,,,814,[],269,kill,weapon,Vandal,0.222707268,0.268861054,0.491568323,286,78837
4652,1229119,29,71726,9968359,,,,,814,[],269,kill,weapon,Vandal,0.222707268,0.268861054,0.491568323,286,78838
4738,1226565,4,71161,9950048,,9950046,,,386,[],2716,kill,weapon,Vandal,0.222688727,0.879053076,0.656364349,6426,77106
5035,1226565,4,71161,9950048,,9950046,,,386,[],2716,kill,weapon,Vandal,0.222688727,0.879053076,0.656364349,6426,77107
5332,1226565,4,71161,9950048,,9950046,,,386,[],2716,kill,weapon,Vandal,0.222688727,0.879053076,0.656364349,6426,77108
2668,1230277,8,70323,9976596,,,,,3062,"[{'assistId': 3632692, 'assistantId': 3346, 'damage': 69}]",2359,kill,weapon,Vandal,0.222386209,0.228044921,0.005658713,17,78938
